,movie_title,worldwide_box_office,international_box_office,domestic_box_office
29772,The Ugly Duckling 2-2021-05-23,1540000.0,1540000.0,
29773,2021 Russian film masters Exhibition-2021-05-22,160000.0,160000.0,
29774,Seize printemps-2021-05-23,67682.0,67682.0,
29775,Tierra Santa. El ÃƒÂºltimo peregrino-2021-05-21,23411.0,23411.0,
29776,Two Gods-2021-05-21,,,
29777,Sound of Violence-2021-05-21,8150.0,8150.0,
29778,Ã…Å¡ciema po polsku-2021-05-21,14556.0,14556.0,
29779,Starbright-2021-05-21,,,
29780,Scare Us-2021-05-21,169177.0,169177.0,
29781,The Retreat-2021-05-21,,,
29782,Rare Beasts-2021-05-21,63828.0,63828.0,
29783,Poliamor para principiantes-2021-05-21,320495.0,320495.0,
29784,"Prazer, Camaradas!-2021-05-21",8474.0,8474.0,
29785,The Penny Black-2021-05-21,,,
29786,La Piel del Volcan-2021-05-21,37782.0,37782.0,
29787,MÃƒÂ­a y Moi-2021-05-21,11850.0,11850.0,
29788,Lindemann: Live in Moscow-2021-05-21,5970.0,5970.0,
29789,Liu Qing-2021-05-21,500000.0,500000.0,
29790,Orphea-2021-05-21,214.0,214.0,
29791,Kalte FÃƒÂ¼ÃƒÅ¸e-2019-01-11,2311508.0,2311508.0,
29792,Met Opera: Adriana Lecouvreur-2019-01-11,279527.0,279527.0,
29793,Island of the Hungry Ghosts-2019-01-11,16079.0,16079.0,
29794,L'heure de la sortie-2019-01-11,487348.0,487348.0,
29795,Les invisibles-2019-01-11,18930121.0,18930121.0,
29796,Grace of Porridge-2019-01-11,27149.0,27149.0,
29797,Gekijouban Fate/Stay Night: Heaven's Feel - II. Lost Butterfly-2019-01-11,19790000.0,19790000.0,
29798,Edmond-2019-10-18,6298351.0,5947332.0,351019.0
29799,The Forest Monster-2019-01-11,7053.0,7053.0,
29800,Do Dooni Panj-2019-01-11,22774.0,22774.0,
29801,Cena za Ã…Â¡tÃ„â€ºstÃƒÂ­-2019-01-11,205559.0,205559.0,
29802,Den tid pÃƒÂ¥ ÃƒÂ¥ret-2019-01-11,1812.0,1812.0,
29803,Dalavere-2019-01-11,13416.0,13416.0,
29804,Buffalo Boys-2019-01-11,,,
29805,The Aspern Papers-2019-01-11,63996.0,54719.0,9277.0
29806,Belzebuth-2019-01-11,1504642.0,1504642.0,
29807,Business on Wechat-2019-01-11,113615.0,113615.0,
29808,Alone in the Dead of Night-2019-01-11,,,
29809,Against the Clock-2019-01-11,,,
29810,Laisvo elgesio moÃ„ï¿½iutÃ„â€” 3. PradÃ…Â¾ia-2021-05-21,16862.0,16862.0,
29811,Jigoku no Hanazono-2021-05-21,5450978.0,5450978.0,
29812,"Jiangsu ""Si Shi"" film education course-2021-05-21",790000.0,790000.0,
29813,Feng Kuang De Quan Tou-2021-05-21,190000.0,190000.0,
29814,Final Account-2021-05-21,353056.0,44080.0,308976.0
29815,Glastonbury Presents: Live At Worthy Farm-2021-05-21,16991.0,16991.0,
29816,Anthem of a Teenage Prophet-2019-01-11,,,
29817,Detective Romon 3-2021-05-21,110000.0,110000.0,
29818,Dream Horse-2021-05-21,6482891.0,3569563.0,2913328.0
29819,Blast Beat-2021-05-21,,,
29820,Crazy Art Village-2021-05-21,330000.0,330000.0,
29821,Beyond Horror: The History and Sub-Culture of Red Films-2021-05-21,,,
29822,Dawn of War-2021-05-21,42374.0,42374.0,
29823,Drunk Bus-2021-05-21,,,
29824,3 Tickets to Paradise-2021-05-21,,,
29825,Wo Yao Wo Men Zai Yi Qi-2021-05-20,50506232.0,50506232.0,
29826,Der Wilde Wald-2021-05-20,,,
29827,Los Trapos Sucios Se Lavan En Casa-2021-05-20,531862.0,531862.0,
29828,Tokyo Ride-2021-05-20,8858.0,8858.0,
29829,Modern Tide: Midcentury Architecture on Long Island-2021-05-20,3080.0,3080.0,
29830,Morrison-2021-05-20,29519.0,29519.0,
29831,Qing Shu-2021-05-20,7400000.0,7400000.0,
29832,The Accidental Prime Minister-2019-01-11,91569.0,91569.0,
29833,"Hilfe, ich hab meine Freunde geschrumpft-2021-05-20",,,
29834,50 Chuseok-2019-01-11,143.0,143.0,
29835,Konets filma-2021-05-20,3951.0,3951.0,
29836,The Upside-2019-01-11,125818440.0,17582943.0,108235497.0
29837,A oscuras-2019-01-11,6811.0,6811.0,
29838,Non ci resta che il crimine-2019-01-10,5313887.0,5313887.0,
29839,Braid-2019-02-01,80745.0,80745.0,
29840,City of Lies-2019-03-19,2831566.0,2259073.0,572493.0
29841,Attenti al gorilla-2019-01-10,613209.0,613209.0,
29842,Naeaneui Geunom-2019-01-09,14569310.0,14569310.0,
29843,Malmoi-2019-01-09,21099312.0,21099312.0,
29844,geukjangpan gongryongmekadeu: tainisoeoeui seom-2019-01-10,2775272.0,2775272.0,
29845,Malek-2019-01-09,,,
29846,Pegasus: Pony With A Broken Wing-2019-01-08,120689.0,120689.0,
29847,Mult v. Kino Vypusk No. 88-2019-01-05,39211.0,39211.0,
29848,A DogÃ¢â‚¬â„¢s Way Home-2019-01-11,81152505.0,39199790.0,41952715.0
29849,Bai She: Yuan Qi-2019-11-15,68364730.0,68330000.0,34730.0
29850,"Zabawa, Zabawa-2019-01-04",2307885.0,2307885.0,
29851,The Vanishing-2019-01-04,760869.0,760869.0,
29852,Da Ren Wu-2019-01-05,56040680.0,56040680.0,
29853,George Nakashima - Woodworker-2021-05-20,8050.0,8050.0,
29854,THE DOORS -50.th Anniversary Celebration-2019-01-04,13529.0,13529.0,
29855,Rust Creek-2019-01-04,,,
29856,Frey I: The Architectural Envoy-2021-05-20,2311.0,2311.0,
29857,F9: The Fast Saga-2021-06-25,721077945.0,548072000.0,173005945.0
29858,Dove vivono gli architetti-2021-05-20,11830.0,11830.0,
29859,City Dreamers-2021-05-20,7456.0,7456.0,
29860,Il cattivo poeta-2021-05-20,895112.0,895112.0,
29861,"Charlotte Perriand, pionniÃƒÂ¨re de l'art de vivre-2021-05-20",10255.0,10255.0,
29862,Tottori! Sommeren vi var alene-2021-05-19,10609.0,10609.0,
29863,1986-2021-05-20,,,
29864,LÃ¢â‚¬â„¢ÃƒÂ©treinte-2021-05-19,332284.0,332284.0,
29865,Envole-moi-2021-05-19,2293893.0,2293893.0,
29866,Honja saneun saramdeul-2021-05-19,95848.0,95848.0,
29867,A Space in Time-2021-05-17,1670.0,1670.0,
29868,Le dernier voyage-2021-05-19,864638.0,864638.0,
29869,Exhibition on Screen: Sunflowers-2021-05-18,39925.0,39925.0,
29870,Todas las lunas-2021-05-14,39349.0,39349.0,
29871,Yi Bai Ling Ba-2021-05-14,4800000.0,4800000.0,
29872,RK/RKAY-2021-05-14,,,
29873,Punk the Capital: Building a Sound Movement-2021-05-14,,,
29874,Memorias de un hombre en pijama-2019-01-04,12276.0,12276.0,
29875,Us Kids-2021-05-14,,,
29876,Love Live! Sunshine!! The School Idol Movie Over The Rainbow-2019-01-01,7697028.0,7697028.0,
29877,Masha i Medved 3-2019-01-04,637952.0,637952.0,
29878,Fantastica-2019-01-04,19403.0,19403.0,
29879,Lotte ja kadunud lohed-2019-01-04,5767.0,5767.0,
29880,Four Springs-2019-01-04,1561731.0,1561731.0,
29881,American Hangman-2019-01-04,,,
29882,BekarlÃ„Â±Ã„Å¸a Feda-2019-01-04,11575.0,11575.0,
29883,Being Rose-2019-01-04,,,
29884,A Tramway in Jerusalem-2019-01-03,79507.0,79507.0,
29885,Araf 2-2019-01-04,269764.0,269764.0,
29886,Piercing-2019-02-01,148731.0,132875.0,15856.0
29887,Netemo Sametemo-2019-05-17,120435.0,120435.0,
29888,Profile-2021-05-14,1838205.0,93465.0,1744740.0
29889,PremiÃƒÂ¨res vacances-2019-01-02,3662644.0,3662644.0,
29890,How to Train Your Dragon: The Hidden World-2019-02-22,522747474.0,361947969.0,160799505.0
29891,The Killing of Two Lovers-2021-05-14,104569.0,32459.0,72110.0
29892,Herencia-2021-05-14,1523.0,1523.0,
29893,GÃƒÂ´suto masutÃƒÂ¢-2021-05-14,6136.0,,6136.0
29894,Georgetown-2021-05-14,,,
29895,Escape Room-2019-01-04,155615727.0,98614971.0,57000756.0
29896,Los Hermanos/The Brothers-2021-05-14,,,
29897,De Oost-2021-01-01,159960.0,159780.0,180.0
29898,"Balandrau, infern gelat-2021-05-14",342.0,342.0,
29899,Gan Dong Ta 77 Ci-2021-05-14,5555693.0,5555693.0,
29900,The Djinn-2021-05-14,270226.0,145577.0,124649.0
29901,"Verplant Ã¢â‚¬â€ Wie zwei Typen versuchen, mit dem Rad nach Vietnam zu fahren-2021-05-13",2288.0,2288.0,
29902,Army of the Dead-2021-05-14,,,
29903,La tristezza ha il sonno leggero-2021-05-13,529.0,529.0,
29904,The United Way-2021-05-13,84558.0,84558.0,
29905,Savovi-2021-05-13,3198.0,3198.0,
29906,Radhe-2021-05-13,557523.0,557523.0,
29907,Tell Her-2021-05-13,71482.0,71482.0,
29908,OpÃƒÂ©ra de Paris: Aida-2021-05-13,14088.0,14088.0,
29909,King Otto-2021-03-25,78836.0,78836.0,
29910,LobachevskyÃ¢â‚¬â„¢s space-2021-05-13,,,
29911,Die Dohnal-2021-05-13,,,
29912,Cinematti: Una storia folle-2021-05-13,363.0,363.0,
29913,Parquet-2021-05-13,,,
29914,Coup-2021-05-13,,,
29915,Il buco in testa-2021-05-13,806.0,806.0,
29916,Finding You-2021-05-14,3327957.0,573972.0,2753985.0
29917,Alida-2021-05-13,550.0,550.0,
29918,Beomteol 2: jjeoneui jeonjaeng-2021-05-13,14186.0,14186.0,
29919,Naegen neomu sojunghan neo-2021-05-12,192359.0,192359.0,
29920,Spiral-2021-05-14,39522047.0,16305185.0,23216862.0
29921,A Black Jesus-2021-05-13,,,
29922,Chicago: AmericaÃ¢â‚¬â„¢s Hidden War-2021-05-12,,,
29923,Adeuleui Ireumeuro-2021-05-12,191828.0,191828.0,
29924,Haramitai Hitoduma-2021-05-12,,,
29925,Healing From the Shadows-2021-05-10,,,
29926,2021 Seuwegeu eiji: wichyeo joseon!-2021-05-12,28950.0,28950.0,
29927,Walking with Herb-2021-05-07,120226.0,,120226.0
29928,The Water Man-2021-05-07,354087.0,,354087.0
29929,Silo-2021-05-07,62873.0,,62873.0
29930,The Paper Tigers-2021-05-07,112691.0,,112691.0
29931,Undergods-2021-05-07,7742.0,7742.0,
29932,Mission Stories-2021-05-07,87059.0,,87059.0
29933,Paper Spiders-2021-05-07,,,
29934,Mainstream-2021-05-07,40209.0,4728.0,35481.0
29935,Locked In-2021-05-07,,,
29936,White People Money-2021-05-07,,,
29937,Knots: A Forced Marriage Story-2021-05-07,,,
29938,Weissbier Im Blut-2021-05-12,434853.0,434853.0,
29939,Initiation-2021-05-07,25567.0,25567.0,
29940,The Human Factor-2021-05-07,42815.0,6122.0,36693.0
29941,Gervasio SÃƒÂ¡nchez. Ãƒï¿½lbum de posguerra-2021-05-07,2920.0,2920.0,
29942,Here Today-2021-05-07,2847107.0,39613.0,2807494.0
29943,El Exorcismo de Carmen FarÃƒÂ­as-2021-05-07,1493222.0,1493222.0,
29944,Escape From Auschwitz-2021-05-07,2201.0,,2201.0
29945,Equal Standard-2021-05-07,15938.0,,15938.0
29946,Great White-2021-07-16,438106.0,438106.0,
29947,Duty Free-2021-05-07,,,
29948,Emily @ The Edge of Chaos-2021-05-07,,,
29949,DAU. Natasha-2021-05-07,2436.0,2436.0,
29950,Benny Loves You-2021-05-07,,,
29951,"ArmugÃƒÂ¡n, el ÃƒÂºltimo acabador-2021-05-07",3346.0,3346.0,
29952,La Asfixia-2021-05-07,476.0,476.0,
29953,Wer wir waren-2021-05-06,,,
29954,Warren MillerÃ¢â‚¬â„¢s Future Retro-2021-05-06,118205.0,118205.0,
29955,Smeshariki and friends of the movies: Issue 1-2021-05-06,53209.0,53209.0,
29956,Smelliville-2021-07-23,1640149.0,1640149.0,
29957,June Again-2021-01-07,1944311.0,1944311.0,
29958,Kikoriki and Friends. Vol. 1-2021-05-06,,,
29959,Outnumbered-2021-05-06,,,
29960,James & Isey-2021-05-06,409869.0,409869.0,
29961,An Impossible Project-2021-06-01,4206.0,4206.0,
29962,Golyamoto noshtno kapane-2021-05-06,217.0,217.0,
29963,Le discours-2021-05-06,3017988.0,3017988.0,
29964,Hakgyo ganeun gil-2021-05-05,218834.0,218834.0,
29965,Those Who Wish Me Dead-2021-05-14,17601631.0,10194431.0,7407200.0
29966,The New Bauhaus-2021-05-06,4432.0,4432.0,
29967,The City That Sold America-2021-05-06,6603.0,6603.0,
29968,10 Ways to Eliminate a Buddhist Monk-2021-05-06,,,
29969,Bereutereu-2021-05-05,183620.0,183620.0,
29970,Geukjangpan kongsuni jangnangamnara daemoheom-2021-05-05,588674.0,588674.0,
29971,Aideuleun jeulgeopda-2021-05-05,157679.0,157679.0,
29972,Renegades-2021-05-02,,,
29973,Yang Guang Bu Shi Jie Fei-2021-05-01,6770000.0,6770000.0,
29974,The Virtuoso-2021-04-30,,,
29975,Zhu Zhu Xia Da Dian Ying Kong Long Ri Ji-2021-05-01,12386168.0,12386168.0,
29976,Snowtime! 2-2021-04-30,1870000.0,1870000.0,
29977,The Resort-2021-04-30,202410.0,10414.0,191996.0
29978,Separation-2021-04-30,4509143.0,,4509143.0
29979,Ni De Hun Li-2021-05-07,113654938.0,113654938.0,
29980,Limbo-2021-04-30,762254.0,537849.0,224405.0
29981,Genitori vs Influencer-2021-04-30,1356.0,1356.0,
29982,In Silico-2021-04-30,,,
29983,CrÃƒÂ³nica de una tormenta-2021-04-30,18064.0,18064.0,
29984,Four Good Days-2021-04-30,843968.0,6119.0,837849.0
29985,Babardeala cu bucluc sau porno balamuc-2021-11-19,418321.0,345979.0,72342.0
29986,Golden Arm-2021-04-30,,,
29987,Zhen San Guo Wu Shuang-2021-04-29,3191623.0,3191623.0,
29988,Islandia: el refugio perfecto-2021-04-30,2147.0,2147.0,
29989,Pompeii: Sin City-2021-04-29,21826.0,21826.0,
29990,"No, porque me enamoro-2021-04-29",110820.0,110820.0,
29991,Mi Mi Fang Ke-2021-04-29,33881087.0,33881087.0,
29992,Priklyucheniya eksponata-2021-04-29,,,
29993,Jin Qian Di Guo Zhui: Hu Qin Long-2021-04-29,38611941.0,38611941.0,
29994,Mary Bauermeister Ã¢â‚¬â€ Eins und Eins Ist Drei-2021-04-29,,,
29995,Far Frontiers-2021-04-29,,,
29996,Fatherhood-2021-04-16,,,
29997,The Academy of Magic-2021-04-29,567484.0,567484.0,
29998,The Banishing-2021-04-29,226267.0,226267.0,
29999,69: The Saga of Danny Hernandez-2021-04-29,,,
30000,"Good Light, Good Air-2021-04-28",59402.0,59402.0,
30001,biwa dangsineui iyagi-2021-04-30,3168849.0,3161515.0,7334.0
30002,Lei mi parla ancora-2021-04-26,8507.0,8507.0,
30003,ApstjÃƒÂ¤rnan-2021-01-01,,,
30004,Sao Hei Jue Zhan-2021-04-25,62810000.0,62810000.0,
30005,Left Behind-2021-04-28,,,
30006,Xuan Ya Zhi Shang-2021-04-30,185205628.0,185205628.0,
30007,Das Fieber-2021-04-25,,,
30008,Est Ã¢â‚¬â€ Dittatura Last Minute-2021-04-26,78410.0,78410.0,
30009,The Stupid Thief Charged Forward-2021-04-24,80000.0,80000.0,
30010,Wildcat-2021-04-23,,,
30011,Together Together-2021-04-23,1436324.0,,1436324.0
30012,Sweet River-2021-04-23,,,
30013,URtzen-2021-04-23,2630.0,2630.0,
30014,Street Gang: How We Got to Sesame Street-2021-04-23,1219.0,1219.0,
30015,Sisters with Transistors-2021-04-23,5241.0,5241.0,
30016,The Space Between-2021-04-23,,,
30017,RurÃƒÂ´ni Kenshin: Sai shÃƒÂ»shÃƒÂ´ - The Final-2021-04-23,43384254.0,43384254.0,
30018,rÃƒÂ¨dÃƒÂ i yÃ‡â€-2021-04-23,,,
30019,Ji Yi Qie Ge-2021-04-23,470000.0,470000.0,
30020,Moonlight on the Autumn River-2021-04-23,620000.0,620000.0,
30021,The City of Romance-2021-04-23,120000.0,120000.0,
30022,Brighton-2021-04-23,,,
30023,Gekijouban Bang Dream! Episode of Roselia: Promise-2021-04-23,1128578.0,1128578.0,
30024,The Deep Ones-2021-04-23,,,
30025,Bloodthirsty-2021-04-23,1276.0,1276.0,
30026,Wrath of Man-2021-05-07,103966489.0,76500000.0,27466489.0
30027,Todo Lo Invisible-2021-04-22,80596.0,80596.0,
30028,Rosemary's Way-2021-04-22,13427.0,13427.0,
30029,Nizhal-2021-04-22,8705.0,8705.0,
30030,A Beautiful Request-2021-04-23,,,
30031,The Race to Save the World-2021-04-22,,,
30032,Mult v. Kino Vypusk No. 125-2021-04-22,33713.0,33713.0,
30033,This is Port Adelaide-2021-04-22,,,
30034,Moskvy ne byvaet-2021-04-22,1430.0,1430.0,
30035,Minamata-2021-12-15,610346.0,610346.0,
30036,Musun sesangeul garojilreo-2021-04-22,4048.0,4048.0,
30037,Kiss Me Deadly-2021-04-22,217.0,217.0,
30038,Moon Rock for Monday-2021-04-22,21875.0,21875.0,
30039,Blizny-2021-04-22,,,
30040,All U Need is Love-2021-04-22,63718.0,63718.0,
30041,Naeileui gieok-2021-04-21,2709473.0,2709473.0,
30042,Korora-2021-04-22,174.0,174.0,
30043,Seupeuring song-2021-04-21,4217.0,4217.0,
30044,Non mi uccidere-2021-04-21,,,
30045,The Six-2021-04-18,560000.0,560000.0,
30046,Luna Seven-2021-04-17,,,
30047,Grace Fury-2021-04-20,,,
30048,Yin He Bao Bei-2021-04-17,20000.0,20000.0,
30049,Reefa-2021-04-16,,,
30050,Princess DayaReese-2021-04-16,,,
30051,Night of the Sicario-2021-04-16,,,
30052,Natura Bizia-2021-04-16,12435.0,12435.0,
30053,Monday-2021-04-16,30932.0,,30932.0
30054,SAS: Red Notice-2021-04-16,146329.0,,146329.0
30055,Lie xin zhi xue qin-2021-04-16,30000.0,30000.0,
30056,We Broke Up-2021-04-16,15063.0,,15063.0
30057,Trigger Point-2021-04-16,29262.0,,29262.0
30058,In the Earth-2021-04-16,1330962.0,217240.0,1113722.0
30059,Killer Among Us-2021-04-16,,,
30060,JakobÃ¢â‚¬â„¢s Wife-2021-04-16,27588.0,,27588.0
30061,For the Sake of Vicious-2021-04-16,,,
30062,The Dracula Cult-2021-04-16,,,
30063,Beast Beast-2021-04-16,,,
30064,Ba Yue Wei Yang-2021-04-16,10500000.0,10500000.0,
30065,Amanece en Calcuta-2021-04-16,153408.0,153408.0,
30066,Sheena667-2021-04-15,16175.0,16175.0,
30067,Seobok-2021-04-15,3825490.0,3825490.0,
30068,Bill Traylor: Chasing Ghosts-2021-04-16,4504.0,,4504.0
30069,Prisoners of the Ghostland-2021-01-01,59364.0,31160.0,28204.0
30070,Ot vinta 2-2021-04-15,187403.0,187403.0,
30071,Nayattu-2021-04-15,50945.0,50945.0,
30072,Meitantei Konan Hiiro no Dangan-2021-04-15,102541282.0,102541282.0,
30073,Opera Di Roma: Rigoletto-2021-04-15,6841.0,6841.0,
30074,Eoreundeuleun mullayo-2021-04-15,297469.0,297469.0,
30075,Kuriyan Jawan Bapu Preshaan-2021-04-15,20196.0,20196.0,
30076,"Do I love you, robot, do I?-2021-04-15",1640.0,1640.0,
30077,Kogda padali aisty-2021-04-15,7168775.0,7168775.0,
30078,Cross of Iron-2021-04-15,201.0,201.0,
30079,The Desert Project-2021-04-15,2390.0,2390.0,
30080,Borderline-2021-04-15,2796.0,2796.0,
30081,Aalto-2021-04-15,201261.0,201261.0,
30082,Creation Stories-2021-04-15,59705.0,59705.0,
30083,99 Songs-2021-04-15,10358.0,10358.0,
30084,Homicidio Culposo-2021-04-13,,,
30085,Agent Mambo: True Pac-2021-04-15,157807.0,157807.0,
30086,Adventures in Wonder World-2021-04-10,780000.0,780000.0,
30087,Vivo-2021-04-09,41059088.0,41059088.0,
30088,Qi Huan Zhi Lv-2021-04-09,1410000.0,1410000.0,
30089,The New Little Mermaid: Ocean Girl-2021-04-10,1760000.0,1760000.0,
30090,El Musical de Peter Pan - El PaÃƒÂ­s de Nunca JamÃƒÂ¡s-2021-04-09,38269.0,38269.0,
30091,My True Fairytale-2021-04-09,,,
30092,Lionhearted Ã¢â‚¬â€ Aus Der Deckung-2021-04-15,,,
30093,Karnan-2021-04-09,154809.0,154809.0,
30094,Held-2021-04-09,142817.0,,142817.0
30095,Hollow Point-2021-04-09,,,
30096,Josee to Tora to Sakana-tachi-2021-07-12,1959253.0,1959253.0,
30097,Gisaengchoon-2021-04-09,876.0,876.0,
30098,Un crimen comÃƒÂºn-2021-04-09,,,
30099,CELLS AT WORK!! Special Screening Edition-2021-04-09,1140000.0,1140000.0,
30100,Women-2021-04-08,44193.0,44193.0,
30101,Jin Cheng Ji-2021-04-09,660000.0,660000.0,
30102,CuÃƒÂ±ados-2021-04-09,314496.0,314496.0,
30103,DespuÃƒÂ©s de Ti-2021-04-09,312469.0,312469.0,
30104,Sweat-2021-06-18,18308.0,6762.0,11546.0
30105,Vakeel Saab-2021-04-09,229023.0,229023.0,
30106,Guwon-2021-04-08,22587.0,22587.0,
30107,Das Ende des Schweigens-2021-04-08,,,
30108,Mortal Kombat-2021-04-23,83508369.0,41182338.0,42326031.0
30109,Voyagers-2021-04-09,4131130.0,981195.0,3149935.0
30110,Bud moim Kirillom-2021-04-08,204850.0,204850.0,
30111,The Book of the Sea-2021-04-08,,,
30112,Bimileui Jeongwon-2021-04-08,56534.0,56534.0,
30113,Buleora geompunga-2021-04-08,2874.0,2874.0,
30114,Ascendant-2021-01-01,318710.0,318710.0,
30115,Deoseuteumaen-2021-04-07,21571.0,21571.0,
30116,"This is Not a Burial, ItÃ¢â‚¬â„¢s a Resurrection-2021-04-02",,,
30117,The Unholy-2021-04-02,30831182.0,15299045.0,15532137.0
30118,Les animaux anonymes-2021-11-05,,,
30119,Sulthan-2021-04-02,92332.0,92332.0,
30120,Mummy Resurgance-2021-04-03,,,
30121,Shiva Baby-2021-04-02,311780.0,152486.0,159294.0
30122,Say Your Prayers-2021-04-02,,,
30123,Roe v. Wade-2021-04-02,,,
30124,The Oak Room-2021-04-02,,,
30125,Koi Jaane Na-2021-04-02,,,
30126,Ming Tian Hui Hao De-2021-04-02,4670000.0,4670000.0,
30127,Monkey King Reborn-2021-04-02,17692630.0,17692630.0,
30128,Every Breath You Take-2021-04-02,294303.0,294303.0,
30129,Este amor es de otro planeta-2021-04-02,780.0,780.0,
30130,The Girl Who Believes In Miracles-2021-04-02,3163362.0,,3163362.0
30131,Ensemble Stars!! Es Music Garden Delay Viewing-2021-04-02,1905644.0,1905644.0,
30132,Blood Brothers-2021-04-02,5191.0,,5191.0
30133,2021 Oscar Shorts-2021-04-02,443050.0,,443050.0
30134,Wild Dog-2021-04-01,32572.0,32572.0,
30135,Gekijoban Signal: Choki Mikaiketsu Jiken Sosahan-2021-04-02,7344186.0,7344186.0,
30136,Puaada-2021-04-09,294848.0,294848.0,
30137,Mayor Grom: Chumnoy Doktor-2021-04-01,5209010.0,5209010.0,
30138,Ready o/r Knot-2021-04-01,657371.0,657371.0,
30139,Masha-2021-04-01,66309.0,66309.0,
30140,Ein bisschen bleiben wir noch-2021-04-01,,,
30141,One-2021-04-01,56544.0,56544.0,
30142,Dangsineui sawol-2021-04-01,49860.0,49860.0,
30143,Dang Nan Ren Lian Ai Shi-2021-04-01,54253498.0,54253498.0,
30144,Teon: deo seuteurit-2021-03-31,13739.0,13739.0,
30145,Impermanence-2021-04-01,630000.0,630000.0,
30146,The Wings of Songs-2021-03-31,3480000.0,3480000.0,
30147,The Outsider Secretary-2021-03-31,140000.0,140000.0,
30148,The Boonies-2021-03-31,6887.0,,6887.0
30149,Killeopati-2021-03-31,4304.0,4304.0,
30150,Jasaneobo-2021-03-31,2615780.0,2615780.0,
30151,Hijra in Between-2021-03-31,104487.0,104487.0,
30152,Amudo eobsneun got-2021-03-31,155706.0,155706.0,
30153,Beans-2021-03-30,171208.0,,171208.0
30154,Di Shi Yi Hui-2021-03-28,11495397.0,11495397.0,
30155,Wo de jie jie-2021-04-23,133645504.0,133645504.0,
30156,Traidores-2021-03-26,2548.0,2548.0,
30157,Undone-2021-03-26,26646.0,26646.0,
30158,Things DonÃ¢â‚¬â„¢t Stay Fixed-2021-03-26,4905.0,,4905.0
30159,Shoplifters of the World-2021-03-26,6228.0,6228.0,
30160,The Seventh Day-2021-03-26,928543.0,928543.0,
30161,Peter Rabbit 2: The Runaway-2021-06-11,152660246.0,112158529.0,40501717.0
30162,Senior Moment-2021-03-26,41598.0,,41598.0
30163,Olvido y LeÃƒÂ³n-2021-03-26,5279.0,5279.0,
30164,Ping an zhong guo zhi shou hu zhe-2021-03-26,8400000.0,8400000.0,
30165,NaciÃƒÂ³n-2021-03-26,20591.0,20591.0,
30166,Mystery of the Kingdom of God-2021-03-26,17316.0,,17316.0
30167,The Ode to the Land-2021-03-26,400000.0,400000.0,
30168,Miracle Fishing: The Kidnapping of Tom Hargrove-2021-03-26,,,
30169,Girls und Panzer das Finale: Part III-2021-03-26,4262049.0,4262049.0,
30170,Fei zheng shi ai qing-2021-03-26,280000.0,280000.0,
30171,La horripilante bestia humana-2021-03-26,,,
30172,"Ez, eskerrik asko! Gladysen leihoa-2021-03-26",583.0,583.0,
30173,La Cumbre es el Camino-2021-03-26,1133.0,1133.0,
30174,Thellavarithe Guruvaram-2021-03-25,152.0,152.0,
30175,Wide of the Mark-2021-03-25,22208.0,22208.0,
30176,Un efecto ÃƒÂ³ptico-2021-03-26,28177.0,28177.0,
30177,Si Ikneun Sigan-2021-03-25,4133.0,4133.0,
30178,Saina-2021-03-25,11060.0,11060.0,
30179,Paris Opera Ballet: Play-2021-03-25,4414.0,4414.0,
30180,Raphael: The Young Prodigy-2021-03-25,28357.0,28357.0,
30181,Rang De-2021-03-25,96863.0,96863.0,
30182,Mult v. Kino Vypusk No. 124-2021-03-25,134744.0,134744.0,
30183,Jaimen Hudson: From Sky to Sea-2021-03-25,32530.0,32530.0,
