,movie_title,award_name
2562,Revolutionary Road-2008-12-26, #47MostSharedMovieof2008
2563,Richard Jewell-2019-12-13,#95MostDiscussedMovieof2019
2564,Riddick-2013-09-06,#45MostDiscussedMovieof2013 
2565,Riddick-2013-09-06, #97MostSharedMovieof2013
2566,Ride Along-2014-01-17,#79MostDiscussedMovieof2014 
2567,Ride Along-2014-01-17, #94MostSharedMovieof2014
2568,Riding Giants-2004-07-09,#34BestMovieof2004
2569,Rings-2017-02-03,#99MostSharedMovieof2017
2570,Rio-2011-04-15,#51MostDiscussedMovieof2011 
2571,Rio-2011-04-15, #29MostSharedMovieof2011
2572,Rio 2-2014-04-11,#90MostDiscussedMovieof2014 
2573,Rio 2-2014-04-11, #81MostSharedMovieof2014
2574,R.I.P.D.-2013-07-19,#78MostDiscussedMovieof2013
2575,Rise of the Guardians-2012-11-21,#71MostDiscussedMovieof2012 
2576,Rise of the Guardians-2012-11-21, #82MostSharedMovieof2012
2577,Rize-2005-06-24,#73BestMovieof2005
2578,Road to Perdition-2002-07-12,#78BestMovieof2002 
2579,Road to Perdition-2002-07-12, #19MostDiscussedMovieof2002 
2580,Road to Perdition-2002-07-12, #76MostSharedMovieof2002
2581,Road Trip-2000-05-19,#62MostDiscussedMovieof2000 
2582,Road Trip-2000-05-19, #54MostSharedMovieof2000
2583,Roadrunner: A Film About Anthony Bourdain-2021-07-16,#96BestMovieof2021
2584,Robin Hood-2010-05-14,#23MostDiscussedMovieof2010 
2585,Robin Hood-2010-05-14, #79MostSharedMovieof2010
2586,Robin Hood-2018-11-21,#68MostDiscussedMovieof2018
2587,RoboCop-2014-02-12,#26MostDiscussedMovieof2014
2588,Robots-2005-03-11,#96MostDiscussedMovieof2005 
2589,Robots-2005-03-11, #78MostSharedMovieof2005
2590,Rock of Ages-2012-06-15,#80MostDiscussedMovieof2012 
2591,Rock of Ages-2012-06-15, #86MostSharedMovieof2012
2592,Rock Star-2001-09-07,#94MostSharedMovieof2001
2593,Rock the Kasbah-2015-10-23,#79MostSharedMovieof2015
2594,Rocketman-2019-05-31,#37MostDiscussedMovieof2019 
2595,Rocketman-2019-05-31, #27MostSharedMovieof2019
2596,RocknRolla-2008-10-08,#71MostDiscussedMovieof2008
2597,Rocks in My Pockets-2014-09-03,#70BestMovieof2014
2598,Rocky Balboa-2006-12-20,#21MostDiscussedMovieof2006 
2599,Rocky Balboa-2006-12-20, #89MostSharedMovieof2006
2600,Roger Dodger-2002-10-25,#56BestMovieof2002
2601,Rogue One: A Star Wars Story-2016-12-16,#3MostDiscussedMovieof2016 
2602,Rogue One: A Star Wars Story-2016-12-16, #13MostSharedMovieof2016
2603,Role Models-2008-11-07,#79MostDiscussedMovieof2008
2604,Rollerball-2002-02-08,#94MostDiscussedMovieof2002
2605,Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese-2019-06-12,#19BestMovieof2019
2606,Roma-2018-11-21,#1BestMovieof2018 
2607,Roma-2018-11-21, #24MostDiscussedMovieof2018 
2608,Roma-2018-11-21, #61MostSharedMovieof2018
2609,Roman Polanski: Wanted and Desired-2008-07-11,#51BestMovieof2008
2610,Romeo Must Die-2000-03-22,#68MostDiscussedMovieof2000 
2611,Romeo Must Die-2000-03-22, #55MostSharedMovieof2000
2612,Room-2015-10-16,#24BestMovieof2015 
2613,Room-2015-10-16, #42MostDiscussedMovieof2015 
2614,Room-2015-10-16, #9MostSharedMovieof2015
2615,Rough Night-2017-06-16,#95MostSharedMovieof2017
2616,Rubber-2011-04-01,#75MostSharedMovieof2011
2617,Rugrats Go Wild-2003-06-13,#83MostDiscussedMovieof2003
2618,Run All Night-2015-03-13,#86MostDiscussedMovieof2015
2619,Running Scared-2006-02-24,#85MostDiscussedMovieof2006 
2620,Running Scared-2006-02-24, #62MostSharedMovieof2006
2621,Rush-2013-09-20,#48MostDiscussedMovieof2013 
2622,Rush-2013-09-20, #80MostSharedMovieof2013
2623,Ryuichi Sakamoto: Coda-2018-07-06,#95BestMovieof2018
2624,Sabaya-2021-07-30,#27BestMovieof2021
2625,Safe Conduct-2002-10-11,#22BestMovieof2002
2626,Safe House-2012-02-10,#63MostDiscussedMovieof2012 
2627,Safe House-2012-02-10, #63MostSharedMovieof2012
2628,Safety Not Guaranteed-2012-06-08,#98MostDiscussedMovieof2012
2629,Sahara-2005-04-08,#85MostDiscussedMovieof2005 
2630,Sahara-2005-04-08, #57MostSharedMovieof2005
2631,Saint Frances-2020-02-28,#37BestMovieof2020
2632,Salt-2010-07-23,#15MostDiscussedMovieof2010 
2633,Salt-2010-07-23, #71MostSharedMovieof2010
2634,San Andreas-2015-05-29,#30MostDiscussedMovieof2015 
2635,San Andreas-2015-05-29, #71MostSharedMovieof2015
2636,Saraband-2005-07-08,#36BestMovieof2005
2637,Savages-2012-07-06,#74MostDiscussedMovieof2012 
2638,Savages-2012-07-06, #100MostSharedMovieof2012
2639,Save the Last Dance-2001-01-12,#81MostDiscussedMovieof2001
2640,Saved!-2004-05-28,#2MostSharedMovieof2004
2641,Saving Mr. Banks-2013-12-13,#75MostDiscussedMovieof2013 
2642,Saving Mr. Banks-2013-12-13, #53MostSharedMovieof2013
2643,Saving Silverman-2001-02-09,#94MostDiscussedMovieof2001
2644,Saw-2004-10-29,#4MostDiscussedMovieof2004 
2645,Saw-2004-10-29, #13MostSharedMovieof2004
2646,Saw 3D-2010-10-29,#49MostDiscussedMovieof2010 
2647,Saw 3D-2010-10-29, #53MostSharedMovieof2010
2648,Saw II-2005-10-28,#21MostDiscussedMovieof2005 
2649,Saw II-2005-10-28, #45MostSharedMovieof2005
2650,Saw III-2006-10-27,#43MostDiscussedMovieof2006
2651,Saw IV-2007-10-26,#53MostDiscussedMovieof2007
2652,Saw V-2008-10-24,#48MostDiscussedMovieof2008 
2653,Saw V-2008-10-24, #79MostSharedMovieof2008
2654,Saw VI-2009-10-23,#60MostDiscussedMovieof2009
2655,Scary Movie-2000-07-07,#12MostDiscussedMovieof2000 
2656,Scary Movie-2000-07-07, #17MostSharedMovieof2000
2657,Scary Movie 2-2001-07-04,#25MostDiscussedMovieof2001 
2658,Scary Movie 2-2001-07-04, #54MostSharedMovieof2001
2659,Scary Movie 3-2003-10-24,#27MostDiscussedMovieof2003
2660,Scary Movie 4-2006-04-14,#57MostDiscussedMovieof2006
2661,School of Rock-2003-10-03,#23BestMovieof2003 
2662,School of Rock-2003-10-03, #20MostDiscussedMovieof2003 
2663,School of Rock-2003-10-03, #64MostSharedMovieof2003
2664,Science Fair-2018-09-14,#83BestMovieof2018
2665,Scoob!-2020-05-15,#30MostDiscussedMovieof2020 
2666,Scoob!-2020-05-15, #13MostSharedMovieof2020
2667,Scooby-Doo-2002-06-14,#23MostDiscussedMovieof2002 
2668,Scooby-Doo-2002-06-14, #16MostSharedMovieof2002
2669,Scouts Guide to the Zombie Apocalypse-2015-10-30,#64MostSharedMovieof2015
2670,Scratch-2002-02-15,#48BestMovieof2002
2671,Scream 3-2000-02-04,#11MostDiscussedMovieof2000 
2672,Scream 3-2000-02-04, #91MostSharedMovieof2000
2673,Scream 4-2011-04-15,#34MostDiscussedMovieof2011
2674,Screwed-2000-05-12,#100MostDiscussedMovieof2000
2675,Seabiscuit-2003-07-25,#74BestMovieof2003 
2676,Seabiscuit-2003-07-25, #82MostDiscussedMovieof2003
2677,Secondhand Lions-2003-09-19,#78MostSharedMovieof2003
2678,Secret in Their Eyes-2015-11-20,#78MostSharedMovieof2015
2679,Secret Lives: Hidden Children and Their Rescuers During WWII-2003-05-16,#79BestMovieof2003
2680,Secret Window-2004-03-12,#76MostDiscussedMovieof2004
2681,Secretary-2002-09-20,#85MostDiscussedMovieof2002 
2682,Secretary-2002-09-20, #12MostSharedMovieof2002
2683,Seed of Chucky-2004-11-12,#87MostDiscussedMovieof2004 
2684,Seed of Chucky-2004-11-12, #36MostSharedMovieof2004
2685,Seeking a Friend for the End of the World-2012-06-22,#91MostDiscussedMovieof2012 
2686,Seeking a Friend for the End of the World-2012-06-22, #80MostSharedMovieof2012
2687,Serendipity-2001-10-05,#88MostDiscussedMovieof2001 
2688,Serendipity-2001-10-05, #73MostSharedMovieof2001
2689,Serenity-2005-09-30,#75BestMovieof2005 
2690,Serenity-2005-09-30, #7MostDiscussedMovieof2005 
2691,Serenity-2005-09-30, #37MostSharedMovieof2005
2692,Serenity-2019-01-25,#62MostSharedMovieof2019
2693,Set Me Free-2000-04-14,#20BestMovieof2000
2694,Seven Pounds-2008-12-19,#29MostDiscussedMovieof2008 
2695,Seven Pounds-2008-12-19, #28MostSharedMovieof2008
2696,Seven Psychopaths-2012-10-12,#54MostDiscussedMovieof2012 
2697,Seven Psychopaths-2012-10-12, #75MostSharedMovieof2012
2698,Sex and Death 101-2008-04-04,#25MostSharedMovieof2008
2699,Sex and Lucia-2002-07-12,#5MostSharedMovieof2002
2700,Sex and the City-2008-05-30,#37MostDiscussedMovieof2008 
2701,Sex and the City-2008-05-30, #1MostSharedMovieof2008
2702,Sex and the City 2-2010-05-27,#75MostDiscussedMovieof2010 
2703,Sex and the City 2-2010-05-27, #1MostSharedMovieof2010
2704,Sex Drive-2008-10-17,#18MostSharedMovieof2008
2705,Sex Tape-2014-07-18,#99MostDiscussedMovieof2014 
2706,Sex Tape-2014-07-18, #3MostSharedMovieof2014
2707,Sex: The Annabel Chong Story-2000-02-11,#90MostSharedMovieof2000
2708,Sexy Beast-2001-06-13,#34BestMovieof2001 
2709,Sexy Beast-2001-06-13, #50MostDiscussedMovieof2001 
2710,Sexy Beast-2001-06-13, #1MostSharedMovieof2001
2711,Seymour: An Introduction-2015-03-13,#37BestMovieof2015
2712,Shadow of the Vampire-2000-12-29,#84BestMovieof2000
2713,Shaft-2000-06-16,#61MostDiscussedMovieof2000 
2714,Shaft-2000-06-16, #82MostSharedMovieof2000
2715,Shaft-2019-06-14,#92MostDiscussedMovieof2019
2716,Shakespeare Behind Bars-2006-03-10,#67BestMovieof2006
2717,Shallow Hal-2001-11-09,#45MostSharedMovieof2001
2718,Shame-2011-12-02,#81MostDiscussedMovieof2011 
2719,Shame-2011-12-02, #42MostSharedMovieof2011
2720,Shang-Chi and the Legend of the Ten Rings-2021-09-03,#12MostDiscussedMovieof2021
2721,Shanghai Noon-2000-05-26,#37BestMovieof2000 
2722,Shanghai Noon-2000-05-26, #55MostDiscussedMovieof2000 
2723,Shanghai Noon-2000-05-26, #83MostSharedMovieof2000
2724,Shark Tale-2004-10-01,#33MostDiscussedMovieof2004 
2725,Shark Tale-2004-10-01, #38MostSharedMovieof2004
2726,Shattered Glass-2003-10-31,#70BestMovieof2003
2727,Shaun of the Dead-2004-09-24,#56BestMovieof2004 
2728,Shaun of the Dead-2004-09-24, #7MostDiscussedMovieof2004 
2729,Shaun of the Dead-2004-09-24, #43MostSharedMovieof2004
2730,Shazam!-2019-04-05,#13MostDiscussedMovieof2019 
2731,Shazam!-2019-04-05, #6MostSharedMovieof2019
2732,She Dies Tomorrow-2020-07-31,#58BestMovieof2020
2733,Sherlock Holmes-2009-12-25,#18MostDiscussedMovieof2009 
2734,Sherlock Holmes-2009-12-25, #36MostSharedMovieof2009
2735,Sherlock Holmes: A Game of Shadows-2011-12-16,#27MostDiscussedMovieof2011
2736,She's Beautiful When She's Angry-2014-12-05,#55BestMovieof2014
2737,She's Out of My League-2010-03-12,#86MostDiscussedMovieof2010
2738,Shine a Light-2008-04-04,#55BestMovieof2008
2739,Shirkers-2018-10-26,#24BestMovieof2018
2740,Shiva Baby-2021-04-02,#97BestMovieof2021
2741,Shoot 'Em Up-2007-09-07,#61MostDiscussedMovieof2007 
2742,Shoot 'Em Up-2007-09-07, #74MostSharedMovieof2007
2743,Shooter-2007-03-23,#64MostDiscussedMovieof2007 
2744,Shooter-2007-03-23, #20MostSharedMovieof2007
2745,Shopgirl-2005-10-21,#71MostDiscussedMovieof2005
2746,Shortbus-2006-10-04,#8MostSharedMovieof2006
2747,ShowBusiness: The Road to Broadway-2007-05-11,#94BestMovieof2007
2748,Shower-2000-07-07,#61BestMovieof2000
2749,Shrek-2001-05-18,#18BestMovieof2001 
2750,Shrek-2001-05-18, #4MostDiscussedMovieof2001 
2751,Shrek-2001-05-18, #6MostSharedMovieof2001
2752,Shrek 2-2004-05-19,#64BestMovieof2004 
2753,Shrek 2-2004-05-19, #12MostDiscussedMovieof2004 
2754,Shrek 2-2004-05-19, #50MostSharedMovieof2004
2755,Shrek Forever After-2010-05-21,#44MostDiscussedMovieof2010 
2756,Shrek Forever After-2010-05-21, #58MostSharedMovieof2010
2757,Shutter-2008-03-21,#83MostSharedMovieof2008
2758,Shutter Island-2010-02-19,#9MostDiscussedMovieof2010 
2759,Shutter Island-2010-02-19, #5MostSharedMovieof2010
2760,Sicario-2015-09-18,#48BestMovieof2015 
2761,Sicario-2015-09-18, #18MostDiscussedMovieof2015 
2762,Sicario-2015-09-18, #8MostSharedMovieof2015
2763,Sicario: Day of the Soldado-2018-06-29,#54MostDiscussedMovieof2018 
2764,Sicario: Day of the Soldado-2018-06-29, #45MostSharedMovieof2018
2765,Side Effects-2013-02-08,#98BestMovieof2013 
2766,Side Effects-2013-02-08, #65MostDiscussedMovieof2013 
2767,Side Effects-2013-02-08, #59MostSharedMovieof2013
2768,Sideways-2004-10-22,#1BestMovieof2004 
2769,Sideways-2004-10-22, #6MostDiscussedMovieof2004 
2770,Sideways-2004-10-22, #11MostSharedMovieof2004
2771,Silence-2016-12-23,#67BestMovieof2016 
2772,Silence-2016-12-23, #64MostDiscussedMovieof2016 
2773,Silence-2016-12-23, #70MostSharedMovieof2016
2774,Silent Hill-2006-04-21,#10MostDiscussedMovieof2006 
2775,Silent Hill-2006-04-21, #19MostSharedMovieof2006
2776,Silent Hill: Revelation 3D-2012-10-26,#33MostDiscussedMovieof2012 
2777,Silent Hill: Revelation 3D-2012-10-26, #40MostSharedMovieof2012
2778,Silver Linings Playbook-2012-11-16,#37BestMovieof2012 
2779,Silver Linings Playbook-2012-11-16, #19MostDiscussedMovieof2012 
2780,Silver Linings Playbook-2012-11-16, #27MostSharedMovieof2012
2781,Sin City-2005-04-01,#81BestMovieof2005 
2782,Sin City-2005-04-01, #19MostDiscussedMovieof2005 
2783,Sin City-2005-04-01, #39MostSharedMovieof2005
2784,Sin Nombre-2009-03-20,#58BestMovieof2009 
2785,Sin Nombre-2009-03-20, #79MostSharedMovieof2009
2786,Sinbad: Legend of the Seven Seas-2003-07-02,#99MostDiscussedMovieof2003 
2787,Sinbad: Legend of the Seven Seas-2003-07-02, #80MostSharedMovieof2003
2788,Since Otar Left-2004-04-30,#17BestMovieof2004
2789,Sing-2016-12-21,#62MostDiscussedMovieof2016 
2790,Sing-2016-12-21, #49MostSharedMovieof2016
2791,Sing 2-2021-12-22,#79MostDiscussedMovieof2021 
2792,Sing 2-2021-12-22, #3MostSharedMovieof2021
2793,Sing Street-2016-04-15,#72BestMovieof2016 
2794,Sing Street-2016-04-15, #86MostDiscussedMovieof2016
2795,Sing Your Song-2012-01-13,#100BestMovieof2012
2796,Sinister-2012-10-12,#35MostDiscussedMovieof2012 
2797,Sinister-2012-10-12, #55MostSharedMovieof2012
2798,Sir! No Sir!-2006-04-07,#75BestMovieof2006
2799,Sisters-2015-12-18,#100MostDiscussedMovieof2015 
2800,Sisters-2015-12-18, #47MostSharedMovieof2015
2801,Sisters with Transistors-2021-04-23,#66BestMovieof2021
2802,Sky Captain and the World of Tomorrow-2004-09-17,#95MostDiscussedMovieof2004 
2803,Sky Captain and the World of Tomorrow-2004-09-17, #85MostSharedMovieof2004
2804,Sky High-2005-07-29,#62MostSharedMovieof2005
2805,Skyline-2010-11-12,#30MostDiscussedMovieof2010 
2806,Skyline-2010-11-12, #87MostSharedMovieof2010
2807,Skyscraper-2018-07-13,#56MostDiscussedMovieof2018 
2808,Skyscraper-2018-07-13, #6MostSharedMovieof2018
2809,Sleeping Beauty-2011-12-02,#66MostSharedMovieof2011
2810,Sleepover-2004-07-09,#58MostSharedMovieof2004
2811,Slither-2006-03-31,#80MostDiscussedMovieof2006 
2812,Slither-2006-03-31, #69MostSharedMovieof2006
2813,Slumdog Millionaire-2008-11-12,#9BestMovieof2008 
2814,Slumdog Millionaire-2008-11-12, #12MostDiscussedMovieof2008 
2815,Slumdog Millionaire-2008-11-12, #6MostSharedMovieof2008
2816,Small Time Crooks-2000-05-19,#97BestMovieof2000
2817,Small Voices-2003-10-10,#94MostDiscussedMovieof2003
2818,Smokin' Aces-2007-01-26,#88MostDiscussedMovieof2007 
2819,Smokin' Aces-2007-01-26, #45MostSharedMovieof2007
2820,Snake Eyes: G.I. Joe Origins-2021-07-23,#77MostDiscussedMovieof2021
2821,Snatched-2017-05-12,#85MostSharedMovieof2017
2822,Snow White and the Huntsman-2012-06-01,#21MostDiscussedMovieof2012 
2823,Snow White and the Huntsman-2012-06-01, #23MostSharedMovieof2012
2824,So Close-2003-09-12,#51MostSharedMovieof2003
2825,So Much So Fast-2006-10-11,#39BestMovieof2006
2826,Solaris-2002-11-27,#50MostDiscussedMovieof2002 
2827,Solaris-2002-11-27, #29MostSharedMovieof2002
2828,Solas-2000-09-08,#53BestMovieof2000
2829,Solo: A Star Wars Story-2018-05-25,#3MostDiscussedMovieof2018 
2830,Solo: A Star Wars Story-2018-05-25, #17MostSharedMovieof2018
2831,Solomon Kane-2012-09-28,#60MostSharedMovieof2012
2832,Something's Gotta Give-2003-12-12,#86MostSharedMovieof2003
2833,Somewhere-2010-12-22,#85MostSharedMovieof2010
2834,Son of the Mask-2005-02-18,#66MostDiscussedMovieof2005 
2835,Son of the Mask-2005-02-18, #36MostSharedMovieof2005
2836,Song of the Sea-2014-12-19,#26BestMovieof2014
2837,Sorry to Bother You-2018-07-06,#70BestMovieof2018 
2838,Sorry to Bother You-2018-07-06, #50MostDiscussedMovieof2018 
2839,Sorry to Bother You-2018-07-06, #87MostSharedMovieof2018
2840,Soul Power-2009-07-10,#65BestMovieof2009
2841,Sound of Metal-2020-11-20,#46BestMovieof2020 
2842,Sound of Metal-2020-11-20, #51MostDiscussedMovieof2020
2843,Sound of My Voice-2012-04-27,#97MostSharedMovieof2012
2844,Source Code-2011-04-01,#87BestMovieof2011 
2845,Source Code-2011-04-01, #20MostDiscussedMovieof2011 
2846,Source Code-2011-04-01, #41MostSharedMovieof2011
2847,Southland Tales-2007-11-14,#81MostDiscussedMovieof2007
2848,Southpaw-2015-07-24,#61MostDiscussedMovieof2015 
2849,Southpaw-2015-07-24, #97MostSharedMovieof2015
2850,Space Jam: A New Legacy-2021-07-16,#18MostDiscussedMovieof2021
2851,Spanglish-2004-12-17,#86MostDiscussedMovieof2004 
2852,Spanglish-2004-12-17, #75MostSharedMovieof2004
2853,Speed Racer-2008-05-09,#11MostDiscussedMovieof2008 
2854,Speed Racer-2008-05-09, #88MostSharedMovieof2008
2855,Spellbound-2003-04-30,#33BestMovieof2003
2856,Spencer-2021-11-05,#26MostDiscussedMovieof2021
2857,Spider-Man-2002-05-03,#74BestMovieof2002 
2858,Spider-Man-2002-05-03, #1MostDiscussedMovieof2002 
2859,Spider-Man-2002-05-03, #2MostSharedMovieof2002
2860,Spider-Man 2-2004-06-30,#20BestMovieof2004 
2861,Spider-Man 2-2004-06-30, #1MostDiscussedMovieof2004 
2862,Spider-Man 2-2004-06-30, #1MostSharedMovieof2004
2863,Spider-Man 3-2007-05-04,#2MostDiscussedMovieof2007 
2864,Spider-Man 3-2007-05-04, #3MostSharedMovieof2007
2865,Spider-Man: Homecoming-2017-07-07,#9MostDiscussedMovieof2017 
2866,Spider-Man: Homecoming-2017-07-07, #11MostSharedMovieof2017
2867,Spider-Man: No Way Home-2021-12-17,#2MostDiscussedMovieof2021
2868,Spies in Disguise-2019-12-25,#94MostDiscussedMovieof2019
2869,Spirit: Stallion of the Cimarron-2002-05-24,#34MostDiscussedMovieof2002 
2870,Spirit: Stallion of the Cimarron-2002-05-24, #32MostSharedMovieof2002
2871,Splice-2010-06-04,#60MostDiscussedMovieof2010
2872,Split-2017-01-20,#32MostDiscussedMovieof2017 
2873,Split-2017-01-20, #23MostSharedMovieof2017
2874,Spontaneous-2020-10-02,#84BestMovieof2020
2875,Spotlight-2015-11-06,#5BestMovieof2015 
2876,Spotlight-2015-11-06, #24MostDiscussedMovieof2015 
2877,Spotlight-2015-11-06, #19MostSharedMovieof2015
2878,Spring Breakers-2013-03-15,#44MostDiscussedMovieof2013 
2879,Spring Breakers-2013-03-15, #20MostSharedMovieof2013
2880,Spun-2003-03-14,#82MostSharedMovieof2003
2881,Spy Game-2001-11-21,#87MostDiscussedMovieof2001 
2882,Spy Game-2001-11-21, #83MostSharedMovieof2001
2883,Spy Kids-2001-03-30,#85BestMovieof2001 
2884,Spy Kids-2001-03-30, #36MostDiscussedMovieof2001 
2885,Spy Kids-2001-03-30, #74MostSharedMovieof2001
2886,Spy Kids 3-D: Game Over-2003-07-25,#39MostDiscussedMovieof2003
2887,St. Vincent-2014-10-10,#77MostDiscussedMovieof2014 
2888,St. Vincent-2014-10-10, #72MostSharedMovieof2014
2889,Stand Clear of the Closing Doors-2014-05-23,#20BestMovieof2014
2890,Standard Operating Procedure-2008-04-25,#87BestMovieof2008
2891,Standing in the Shadows of Motown-2002-11-15,#53BestMovieof2002
2892,Star Trek Beyond-2016-07-22,#13MostDiscussedMovieof2016 
2893,Star Trek Beyond-2016-07-22, #38MostSharedMovieof2016
2894,Star Trek Into Darkness-2013-05-15,#5MostDiscussedMovieof2013 
2895,Star Trek Into Darkness-2013-05-15, #77MostSharedMovieof2013
2896,Star Trek: Nemesis-2002-12-13,#55MostDiscussedMovieof2002 
2897,Star Trek: Nemesis-2002-12-13, #72MostSharedMovieof2002
2898,Starlet-2012-11-09,#85BestMovieof2012
2899,Starting Out in the Evening-2007-11-23,#44BestMovieof2007
2900,Startup.com-2001-05-11,#59BestMovieof2001
2901,Starving the Beast-2016-09-02,#92BestMovieof2016
2902,State and Main-2000-12-22,#45BestMovieof2000
2903,State of Play-2009-04-17,#96MostDiscussedMovieof2009
2904,State Property-2002-01-18,#85MostSharedMovieof2002
2905,Stay-2005-10-21,#68MostDiscussedMovieof2005
2906,Step Brothers-2008-07-25,#46MostDiscussedMovieof2008 
2907,Step Brothers-2008-07-25, #22MostSharedMovieof2008
2908,Stephanie Daley-2007-04-20,#54BestMovieof2007
2909,Steve Jobs-2015-10-09,#46BestMovieof2015 
2910,Steve Jobs-2015-10-09, #32MostDiscussedMovieof2015 
2911,Steve Jobs-2015-10-09, #55MostSharedMovieof2015
2912,Stevie-2003-03-28,#71BestMovieof2003
2913,Stoker-2013-03-01,#89MostDiscussedMovieof2013 
2914,Stoker-2013-03-01, #85MostSharedMovieof2013
2915,Stomp the Yard-2007-01-12,#77MostSharedMovieof2007
2916,Stone Reader-2003-02-12,#72BestMovieof2003
2917,Storytelling-2002-01-25,#91MostSharedMovieof2002
2918,Strange Wilderness-2008-02-01,#91MostDiscussedMovieof2008
2919,Stranger Than Fiction-2006-11-10,#54MostDiscussedMovieof2006 
2920,Stranger Than Fiction-2006-11-10, #56MostSharedMovieof2006
2921,Stray-2021-03-05,#45BestMovieof2021
2922,Stray Dog-2015-07-03,#76BestMovieof2015
2923,Street Fight-2006-02-22,#17BestMovieof2006
2924,Street Fighter: The Legend of Chun-Li-2009-02-27,#91MostDiscussedMovieof2009
2925,Street Gang: How We Got to Sesame Street-2021-04-23,#60BestMovieof2021
2926,Stuart Little 2-2002-07-19,#76MostDiscussedMovieof2002
2927,Stuber-2019-07-12,#88MostSharedMovieof2019
2928,Submarine-2011-06-03,#66BestMovieof2011
2929,Sucker Punch-2011-03-25,#7MostDiscussedMovieof2011 
2930,Sucker Punch-2011-03-25, #17MostSharedMovieof2011
2931,Sugar-2009-04-03,#28BestMovieof2009
2932,Sully-2016-09-09,#44MostDiscussedMovieof2016 
2933,Sully-2016-09-09, #73MostSharedMovieof2016
2934,Sunshine-2007-07-20,#31MostDiscussedMovieof2007 
2935,Sunshine-2007-07-20, #29MostSharedMovieof2007
2936,Sunshine State-2002-06-21,#83MostDiscussedMovieof2002
